500, 0.057943251624964456
1000, 0.0670599912719395
1500, 0.07248389666282316
2000, 0.07214015470991464
2500, 0.0721471991469338
3000, 0.07204667361632808
3500, 0.07194064895787433
4000, 0.07216638384670995
4500, 0.06531116007422566
5000, 0.06591558411170517
5500, 0.06773501760512889
6000, 0.06797998904990064
6500, 0.06743350441189098
7000, 0.0668446871522803
7500, 0.06659414847325144
8000, 0.06571821234849046
8500, 0.06542336364791693
9000, 0.06507127152201528
9500, 0.06472160595156529
10000, 0.06448826315308939
10500, 0.06463954555540484
11000, 0.06478154496486961
11500, 0.06454029484523988
12000, 0.06429135599031911
12500, 0.06436813228793445
13000, 0.06417635006901228
13500, 0.0644029922664106
14000, 0.06473828411149678
14500, 0.06477359173306092
15000, 0.06496667213592151
15500, 0.0648931619906156
16000, 0.06493068363641766
16500, 0.06468936682177305
17000, 0.06485560705707384
17500, 0.0648209163142808
18000, 0.06488424664589515
18500, 0.0647821186854063
19000, 0.06475701460309752
19500, 0.06496365972072791
20000, 0.06483132853581595
20500, 0.06453829524767712
21000, 0.06489735637067515
21500, 0.06458255577838169
22000, 0.06457358487224045
22500, 0.06476350638375024
23000, 0.06418654598785914
23500, 0.06462596342869564
24000, 0.06441783153542133
24500, 0.06445579639917202
25000, 0.06426064435318445
25500, 0.06450731379038688
26000, 0.06420305309421208
26500, 0.06465442554973964
27000, 0.06430511491611335
27500, 0.06429580988813051
28000, 0.06461769124037132
28500, 0.0646177815037387
29000, 0.06444652604040103
29500, 0.06467964760738085
30000, 0.0645929258661968
30500, 0.06467632776328816
31000, 0.06469963456737662
31500, 0.06470528361801833
32000, 0.06474031566043859
32500, 0.0647331062400183
33000, 0.06464073882245384
33500, 0.0648005183174579
34000, 0.06487178965076511
34500, 0.06476675371108975
35000, 0.06478221786529888
35500, 0.06484842549040763
36000, 0.06475620825024675
36500, 0.0647301609521792
37000, 0.06473118365757843
37500, 0.0654824386039623
38000, 0.06618749686785985
38500, 0.06668963430096338
39000, 0.06720895622737008
39500, 0.06745189481644759
40000, 0.06789454090756754
40500, 0.06799001969780646
41000, 0.06812530054098796
41500, 0.06786716467050403
42000, 0.06823382650825692
42500, 0.0675675761294952
43000, 0.06798523672519463
43500, 0.06786380865302624
44000, 0.0678741253995806
44500, 0.06783354085533028
45000, 0.06816466646310876
45500, 0.06794198778549503
46000, 0.06818536813525726
46500, 0.06808764566570552
47000, 0.06800416183685074
47500, 0.06794286091327394
48000, 0.0680223642447422
48500, 0.06787267951223215
49000, 0.06799754480613666
49500, 0.06805333933005996
50000, 0.06794051837433389
50500, 0.06813090020773159
51000, 0.0680525375693838
51500, 0.06790735286611482
52000, 0.0676014100757925
52500, 0.06768166060937646
53000, 0.06749615439203768
