500, 0.05701163671314303
1000, 0.04238047428200866
1500, 0.03888008534273731
2000, 0.03784334687721719
2500, 0.037261587167045626
3000, 0.03683405977000559
3500, 0.03649279134599308
4000, 0.036206639448817926
4500, 0.03595371502357643
5000, 0.035721878437974815
5500, 0.03553207022475464
6000, 0.035412514691546194
6500, 0.03532204807353364
7000, 0.03525372986183786
7500, 0.035214545443770916
8000, 0.03519303278364537
8500, 0.03517935407263735
9000, 0.03516880507057764
9500, 0.035159483243295056
10000, 0.035150658861581696
